"Year","Group","Type","Stdev","SE","Value","Scale"
1997,"pandalid",NA,356.791737549325,19.2090214300443,2531.67568953162,1.87581363416382e-06
1998,"pandalid",NA,815.666284938142,42.120825835044,4412.16699762661,1.87581363416382e-06
1999,"pandalid",NA,294.088402898836,15.2273202971019,1449.34914579816,1.87581363416382e-06
2000,"pandalid",NA,344.134099600266,18.6086408989035,1329.22194693105,1.87581363416382e-06
2001,"pandalid",NA,397.658769111219,21.4092284484207,1714.10871673978,1.87581363416382e-06
2002,"pandalid",NA,411.058201283019,21.2269542385481,1719.73015196533,1.87581363416382e-06
2003,"pandalid",NA,449.264855229803,23.16906584407,2138.26364318164,1.87581363416382e-06
2004,"pandalid",NA,287.659296175592,14.8546621795975,2080.97556819541,1.87581363416382e-06
2005,"pandalid",NA,583.748883126844,30.2253714489574,3225.36100652958,1.87581363416382e-06
2006,"pandalid",NA,484.227312067655,24.9721168842683,2874.58564556462,1.87581363416382e-06
2007,"pandalid",NA,570.958656948174,29.4449444755866,3249.62086733072,1.87581363416382e-06
2008,"pandalid",NA,1080.24612740722,55.783670150043,4996.95932889538,1.87581363416382e-06
2009,"pandalid",NA,785.732511346855,40.5210603039712,4583.11630179555,1.87581363416382e-06
2010,"pandalid",NA,1924.64294139568,99.2558810608762,9446.29091575708,1.87581363416382e-06
2011,"pandalid",NA,1171.12365615882,60.3960910479244,6606.81468824752,1.87581363416382e-06
2012,"pandalid",NA,732.985775622481,37.8008551091254,4229.31081444638,1.87581363416382e-06
2013,"pandalid",NA,333.446102695566,17.1961697401199,1815.80368380251,1.87581363416382e-06
2014,"pandalid",NA,760.474802654616,39.2184934351217,4695.99259751733,1.87581363416382e-06
2015,"pandalid",NA,1382.15961378489,71.279439568929,7227.45797106798,1.87581363416382e-06
2016,"pandalid",NA,461.363408198202,25.8719752234553,2618.83613112485,1.87581363416382e-06
2017,"pandalid",NA,908.410961527083,46.8477183026706,4571.62556392442,1.87581363416382e-06
2018,"pandalid",NA,534.011101852457,27.5395198094346,3285.89438126629,1.87581363416382e-06
2019,"pandalid",NA,734.021098505881,37.8542478100592,2743.16160612821,1.87581363416382e-06
2021,"pandalid",NA,871.927168520087,48.8952476502386,4789.31717108685,1.87581363416382e-06
2022,"pandalid",NA,1094.25788710509,56.4320416823224,4231.40022262352,1.87581363416382e-06
2023,"pandalid",NA,619.777529101248,31.9625855734402,3772.15804818436,1.87581363416382e-06
1982,"pcod_adu",NA,74941.4001331092,4100.61097167852,1121256.6963144,1.87581363416382e-06
1983,"pcod_adu",NA,120532.499346163,6415.29762537867,1186312.22408359,1.87581363416382e-06
1984,"pcod_adu",NA,62799.9456039248,3333.07503744334,1015261.05309973,1.87581363416382e-06
1985,"pcod_adu",NA,72935.7061203338,3854.77184771883,1098874.6347845,1.87581363416382e-06
1986,"pcod_adu",NA,69515.8754420383,3694.72709422105,1117827.25203445,1.87581363416382e-06
1987,"pcod_adu",NA,64216.0638846881,3384.48373744158,1073435.21651704,1.87581363416382e-06
1988,"pcod_adu",NA,76326.8016756544,3952.05198475088,975341.686516504,1.87581363416382e-06
1989,"pcod_adu",NA,63291.7904902481,3277.12468928468,869231.161923582,1.87581363416382e-06
1990,"pcod_adu",NA,52111.6563429144,2705.50239307365,732702.589244265,1.87581363416382e-06
1991,"pcod_adu",NA,37974.5806798155,1968.8902896306,534950.664877553,1.87581363416382e-06
1992,"pcod_adu",NA,44269.79995255,2346.29470490043,540059.320495355,1.87581363416382e-06
1993,"pcod_adu",NA,52764.9681044017,2724.77123642018,669047.144042985,1.87581363416382e-06
1994,"pcod_adu",NA,247748.283362585,12776.6421592157,1381715.38178281,1.87581363416382e-06
1995,"pcod_adu",NA,92010.2960641426,4745.06871175593,1013177.93020294,1.87581363416382e-06
1996,"pcod_adu",NA,87147.3994162473,4500.27235472549,910738.60896496,1.87581363416382e-06
1997,"pcod_adu",NA,69546.6216930574,3586.59316098711,628527.839244169,1.87581363416382e-06
1998,"pcod_adu",NA,42916.5269359007,2216.19992133074,548861.77681906,1.87581363416382e-06
1999,"pcod_adu",NA,56456.7737770125,2923.22093890699,619340.184188705,1.87581363416382e-06
2000,"pcod_adu",NA,42789.3542935145,2218.52467255402,534501.096971982,1.87581363416382e-06
2001,"pcod_adu",NA,73061.9523482893,3772.90299581766,824586.887870599,1.87581363416382e-06
2002,"pcod_adu",NA,63606.0067735029,3284.60006603377,598238.387056331,1.87581363416382e-06
2003,"pcod_adu",NA,62218.192910469,3208.6583035843,626877.396224306,1.87581363416382e-06
2004,"pcod_adu",NA,33967.629347779,1754.08083698793,580095.750288555,1.87581363416382e-06
2005,"pcod_adu",NA,42898.199728299,2221.18458597146,635201.99941914,1.87581363416382e-06
2006,"pcod_adu",NA,29433.4916778684,1517.91643340674,545139.17103431,1.87581363416382e-06
2007,"pcod_adu",NA,36622.5806166708,1888.66538704299,452477.181042712,1.87581363416382e-06
2008,"pcod_adu",NA,27176.4838731809,1403.38759265739,429648.368914303,1.87581363416382e-06
2009,"pcod_adu",NA,35255.0690666789,1818.14136368469,430558.54372572,1.87581363416382e-06
2010,"pcod_adu",NA,103228.060997948,5323.5807661691,876925.268817338,1.87581363416382e-06
2011,"pcod_adu",NA,66201.568635147,3414.08522129752,907592.235481444,1.87581363416382e-06
2012,"pcod_adu",NA,100292.960612278,5172.214521285,898347.881691799,1.87581363416382e-06
2013,"pcod_adu",NA,74560.9652366901,3845.18818433427,815632.490864786,1.87581363416382e-06
2014,"pcod_adu",NA,153178.941249153,7899.60072419021,1093490.00168824,1.87581363416382e-06
2015,"pcod_adu",NA,150742.772868324,7773.96493281767,1109537.26273728,1.87581363416382e-06
2016,"pcod_adu",NA,77474.2380735711,3995.42875933966,985205.194564681,1.87581363416382e-06
2017,"pcod_adu",NA,50407.8816020707,2599.58800316367,642184.884588913,1.87581363416382e-06
2018,"pcod_adu",NA,29253.4388862604,1508.63091967111,506675.060848515,1.87581363416382e-06
2019,"pcod_adu",NA,22774.1943149943,1174.48939414557,516862.345563416,1.87581363416382e-06
2021,"pcod_adu",NA,30042.8121880123,1549.33973940393,616455.555288302,1.87581363416382e-06
2022,"pcod_adu",NA,42393.3711815214,2186.27118685782,647647.997549109,1.87581363416382e-06
2023,"pcod_adu",NA,36766.2811194305,1896.07617462521,660397.867748786,1.87581363416382e-06
1986,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
1988,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
1999,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2000,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2001,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2002,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2006,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2007,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2008,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2009,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2010,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2011,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2012,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2015,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2016,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2017,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2018,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2019,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
2022,"pel_zooplankton",NA,0,0,0,1.87581363416382e-06
1982,"pollock_adu",NA,364624.871751319,19951.385308983,2988102.09431865,1.87581363416382e-06
1983,"pollock_adu",NA,500624.303719823,26645.5431048263,5936963.4704274,1.87581363416382e-06
1984,"pollock_adu",NA,467369.630228833,24805.4044122849,4541344.47133865,1.87581363416382e-06
1985,"pollock_adu",NA,462837.010347503,24461.6960947267,5735988.22809981,1.87581363416382e-06
1986,"pollock_adu",NA,474691.674612647,25229.5778545558,4779033.19869482,1.87581363416382e-06
1987,"pollock_adu",NA,605904.629197543,31933.9778850666,5554138.65322236,1.87581363416382e-06
1988,"pollock_adu",NA,748148.313107266,38737.6512678729,7158570.11696651,1.87581363416382e-06
1989,"pollock_adu",NA,581581.742616578,30113.1611667654,6491176.00211566,1.87581363416382e-06
1990,"pollock_adu",NA,955900.524252911,49627.8824623899,7316351.17474912,1.87581363416382e-06
1991,"pollock_adu",NA,621435.460493406,32219.927696211,5036151.21399057,1.87581363416382e-06
1992,"pollock_adu",NA,513200.237289364,27199.5581772743,4510871.61628036,1.87581363416382e-06
1993,"pollock_adu",NA,471494.97455142,24347.8957901085,5299796.38525999,1.87581363416382e-06
1994,"pollock_adu",NA,526056.505068676,27129.292803024,5014012.21939933,1.87581363416382e-06
1995,"pollock_adu",NA,1040988.42442015,53684.8789028202,5488091.28535268,1.87581363416382e-06
1996,"pollock_adu",NA,268294.724511337,13854.6799987696,3032436.2120094,1.87581363416382e-06
1997,"pollock_adu",NA,422010.954453604,21763.5532288699,3577390.04585101,1.87581363416382e-06
1998,"pollock_adu",NA,286641.523925211,14802.1046465848,2655545.39073342,1.87581363416382e-06
1999,"pollock_adu",NA,452789.000480918,23444.525759485,3821005.19027678,1.87581363416382e-06
2000,"pollock_adu",NA,575810.680424487,29854.3930455025,5083570.80139012,1.87581363416382e-06
2001,"pollock_adu",NA,337105.786599916,17408.0679654883,4205669.57290303,1.87581363416382e-06
2002,"pollock_adu",NA,449151.290395927,23194.0729017466,4959918.52049815,1.87581363416382e-06
2003,"pollock_adu",NA,2058738.03853336,106171.307671223,8416904.93865842,1.87581363416382e-06
2004,"pollock_adu",NA,334497.938934832,17273.3992911375,3847179.9700194,1.87581363416382e-06
2005,"pollock_adu",NA,446869.481206557,23138.0246696526,4807640.9193829,1.87581363416382e-06
2006,"pollock_adu",NA,287936.55657773,14849.1941014434,3025768.66747384,1.87581363416382e-06
2007,"pollock_adu",NA,445800.361626819,22990.3982285877,4303732.73375939,1.87581363416382e-06
2008,"pollock_adu",NA,338588.394112346,17484.6294882164,3024981.42618588,1.87581363416382e-06
2009,"pollock_adu",NA,274503.008880516,14156.4117760665,2281678.02307618,1.87581363416382e-06
2010,"pollock_adu",NA,425614.69269129,21949.4018380852,3742947.63464288,1.87581363416382e-06
2011,"pollock_adu",NA,271226.235483594,13987.4250910285,3066687.0156611,1.87581363416382e-06
2012,"pollock_adu",NA,340538.870044024,17561.9512870184,3466486.57969059,1.87581363416382e-06
2013,"pollock_adu",NA,372791.861312871,19225.2723095229,4602118.38474051,1.87581363416382e-06
2014,"pollock_adu",NA,474702.346086111,24480.9042701055,7444825.51367336,1.87581363416382e-06
2015,"pollock_adu",NA,414755.577341352,21389.3857237101,6411329.31620998,1.87581363416382e-06
2016,"pollock_adu",NA,452122.283932284,23316.4264777404,4923089.59404032,1.87581363416382e-06
2017,"pollock_adu",NA,361269.238547322,18631.0384128722,4838241.04100054,1.87581363416382e-06
2018,"pollock_adu",NA,397032.76308366,20475.401365266,3127169.11773922,1.87581363416382e-06
2019,"pollock_adu",NA,467712.08472883,24120.4090660654,5489124.10507901,1.87581363416382e-06
2021,"pollock_adu",NA,216533.466439253,11166.8608905755,3028748.09642261,1.87581363416382e-06
2022,"pollock_adu",NA,334623.719844089,17256.9007074672,4189039.84301486,1.87581363416382e-06
2023,"pollock_adu",NA,276219.408955748,14244.9283513002,3162609.76837228,1.87581363416382e-06
1983,"rougheye_rock",NA,391.756246053776,78.3512492107552,429.1481376,1.87581363416382e-06
1987,"rougheye_rock",NA,76.016484881636,15.2032969763272,77.584,1.87581363416382e-06
1990,"rougheye_rock",NA,26.7141858357979,3.44878656165118,26.939626,1.87581363416382e-06
1994,"rougheye_rock",NA,63.2610404140134,12.4065107508168,95.02548,1.87581363416382e-06
1997,"rougheye_rock",NA,40.0722922231041,7.85882307692308,40.86588,1.87581363416382e-06
1999,"rougheye_rock",NA,53.4809010431182,6.63348936647488,76.87895975,1.87581363416382e-06
2000,"rougheye_rock",NA,29.6997982496387,6.06244593126832,30.3385766666667,1.87581363416382e-06
2002,"rougheye_rock",NA,94.575093725492,18.9150187450984,124.755072,1.87581363416382e-06
2003,"rougheye_rock",NA,173.307490314747,33.9883951910265,193.90032,1.87581363416382e-06
2004,"rougheye_rock",NA,100.392669648632,19.6886223676941,165.1644,1.87581363416382e-06
2005,"rougheye_rock",NA,38.1999794897375,7.49163233988522,45.133,1.87581363416382e-06
2006,"rougheye_rock",NA,20.7109453771892,2.23331867568724,25.705584,1.87581363416382e-06
2007,"rougheye_rock",NA,45.5580002615905,8.9346589359275,49.50456,1.87581363416382e-06
2008,"rougheye_rock",NA,87.7376912968072,17.2067769230769,89.47524,1.87581363416382e-06
2009,"rougheye_rock",NA,99.0168367021112,19.4187993276267,166.92496,1.87581363416382e-06
2010,"rougheye_rock",NA,95.1249177696417,18.6555312283197,236.109,1.87581363416382e-06
2011,"rougheye_rock",NA,110.45911398012,21.6628145245694,133.6086,1.87581363416382e-06
2012,"rougheye_rock",NA,56.2957338168276,11.0405017409242,107.2002,1.87581363416382e-06
2013,"rougheye_rock",NA,38.316660581347,7.51451538461539,39.07548,1.87581363416382e-06
2015,"rougheye_rock",NA,6.45828327082918,1.26657355470261,9.698,1.87581363416382e-06
2016,"rougheye_rock",NA,78.6493698237088,15.4244104408795,113.63072,1.87581363416382e-06
2017,"rougheye_rock",NA,4.86139695731948,0.953398382642023,6.5648,1.87581363416382e-06
2018,"rougheye_rock",NA,152.224475237498,29.8536757570163,251.34232,1.87581363416382e-06
2019,"rougheye_rock",NA,54.5080490780009,10.6899079191,89.147,1.87581363416382e-06
2021,"rougheye_rock",NA,517.280030695157,101.446960404095,910.98536,1.87581363416382e-06
2022,"rougheye_rock",NA,341.152320308133,36.7874007836137,730.103231,1.87581363416382e-06
2023,"rougheye_rock",NA,75.7313045999271,14.8521307671103,162.0024646768,1.87581363416382e-06
1982,"sablefish_adu",NA,2214.10173999249,182.616033656841,7079.91495889204,1.87581363416382e-06
1983,"sablefish_adu",NA,10309.0587961771,836.175084218217,17385.2846681301,1.87581363416382e-06
1984,"sablefish_adu",NA,3309.31307671515,266.672047236656,9295.94726497681,1.87581363416382e-06
1985,"sablefish_adu",NA,10911.1638097908,690.08259124278,18313.2914139117,1.87581363416382e-06
1986,"sablefish_adu",NA,8636.96710955321,698.257405444579,16039.6981025474,1.87581363416382e-06
1987,"sablefish_adu",NA,1570.26516100957,129.956069391866,2704.57230940511,1.87581363416382e-06
1988,"sablefish_adu",NA,226.47328175269,24.2804844172911,352.020907444444,1.87581363416382e-06
1990,"sablefish_adu",NA,147.190931027399,11.8609832318154,307.920107176471,1.87581363416382e-06
1991,"sablefish_adu",NA,247.686753584905,48.5753688379953,338.17672,1.87581363416382e-06
1992,"sablefish_adu",NA,197.691602272446,38.7705129869471,293.56592,1.87581363416382e-06
1993,"sablefish_adu",NA,111.987149178556,22.3974298357113,157.573104,1.87581363416382e-06
1997,"sablefish_adu",NA,39.4285606211265,7.73257692307693,40.2094,1.87581363416382e-06
1998,"sablefish_adu",NA,300.654631583883,29.065380295272,435.783068630816,1.87581363416382e-06
1999,"sablefish_adu",NA,105.668574040065,10.8988812326794,188.295758527536,1.87581363416382e-06
2001,"sablefish_adu",NA,161.919140628442,13.0903866592217,437.133939687656,1.87581363416382e-06
2002,"sablefish_adu",NA,271.412416653032,24.0839574653427,306.341597101449,1.87581363416382e-06
2003,"sablefish_adu",NA,203.87515246642,21.0281163838116,311.956807058824,1.87581363416382e-06
2004,"sablefish_adu",NA,84.6643239670931,6.84470491054583,155.469984556331,1.87581363416382e-06
2005,"sablefish_adu",NA,1201.98433175412,93.2920770981733,1224.69562270692,1.87581363416382e-06
2006,"sablefish_adu",NA,27.4783384450564,3.3080032150876,39.6461223188406,1.87581363416382e-06
2007,"sablefish_adu",NA,30.5382086190552,3.67636829631615,36.961035942029,1.87581363416382e-06
2008,"sablefish_adu",NA,24.9828083883386,3.00757670030845,25.1658350724638,1.87581363416382e-06
2014,"sablefish_adu",NA,24.6098009186081,3.23142517201035,24.8247377586207,1.87581363416382e-06
2015,"sablefish_adu",NA,29.1002314140287,1.98001995448001,67.3021851689155,1.87581363416382e-06
2016,"sablefish_adu",NA,451.330371754435,36.4878979371141,863.326781331834,1.87581363416382e-06
2017,"sablefish_adu",NA,798.217939294897,54.6929919986662,1957.78615243328,1.87581363416382e-06
2018,"sablefish_adu",NA,1992.38033430433,161.074403230199,5289.55489922539,1.87581363416382e-06
2019,"sablefish_adu",NA,1628.3260644891,116.906998288986,5787.80244342363,1.87581363416382e-06
2021,"sablefish_adu",NA,3004.34799405722,205.8545325921,5040.68779555922,1.87581363416382e-06
2022,"sablefish_adu",NA,1500.66662124135,120.536443641986,5244.48789830435,1.87581363416382e-06
2023,"sablefish_adu",NA,1745.62596500474,119.608320280303,6184.57695422844,1.87581363416382e-06
1982,"salmon_returning",NA,229.860503377058,24.6436326934669,303.378622807018,1.87581363416382e-06
1983,"salmon_returning",NA,210.850042317182,25.2014002856864,277.924817179487,1.87581363416382e-06
1984,"salmon_returning",NA,284.852086649854,26.6788422755693,478.636037758176,1.87581363416382e-06
1985,"salmon_returning",NA,90.0907759335518,11.261346991694,112.883159169231,1.87581363416382e-06
1986,"salmon_returning",NA,188.057560916377,16.7534990938441,253.927284858012,1.87581363416382e-06
1987,"salmon_returning",NA,112.789916805617,13.5783103541171,161.328081230769,1.87581363416382e-06
1988,"salmon_returning",NA,162.735417312713,24.5332872421898,229.720990909091,1.87581363416382e-06
1991,"salmon_returning",NA,360.342546422213,28.1380255216383,573.017753363937,1.87581363416382e-06
1992,"salmon_returning",NA,255.312731502515,50.0709461538462,260.36892,1.87581363416382e-06
1993,"salmon_returning",NA,146.728100000972,17.663987490271,147.803045507246,1.87581363416382e-06
1994,"salmon_returning",NA,644.588942891182,42.9725961927454,1742.64556576682,1.87581363416382e-06
1995,"salmon_returning",NA,118.979154201942,11.7806917198496,155.740038362069,1.87581363416382e-06
1996,"salmon_returning",NA,1266.27294916023,90.9130994886528,3211.63861063986,1.87581363416382e-06
1998,"salmon_returning",NA,493.653096001028,32.983584877787,1360.64030926097,1.87581363416382e-06
1999,"salmon_returning",NA,370.798398944826,37.0798398944826,521.369850710612,1.87581363416382e-06
2000,"salmon_returning",NA,254.904453491557,27.3286259774276,413.927464438597,1.87581363416382e-06
2001,"salmon_returning",NA,377.299768507938,56.8800802558536,381.661760454545,1.87581363416382e-06
2002,"salmon_returning",NA,146.567402766745,19.2452428308156,147.847491724138,1.87581363416382e-06
2003,"salmon_returning",NA,127.249251614793,16.4278077440484,128.323104,1.87581363416382e-06
2004,"salmon_returning",NA,755.05873060829,41.8188353469885,2885.22947019089,1.87581363416382e-06
2005,"salmon_returning",NA,258.234780625487,15.8932520849561,727.067229168671,1.87581363416382e-06
2006,"salmon_returning",NA,451.466445529167,36.1462442137652,1231.61188683706,1.87581363416382e-06
2007,"salmon_returning",NA,142.95259345799,13.8197488299549,251.535105206897,1.87581363416382e-06
2008,"salmon_returning",NA,96.4675819400268,12.7774433687389,97.3250884210527,1.87581363416382e-06
2009,"salmon_returning",NA,593.376429588524,52.4475621447884,1244.63158169279,1.87581363416382e-06
2010,"salmon_returning",NA,201.806106702385,14.3056556097228,465.471171729169,1.87581363416382e-06
2011,"salmon_returning",NA,631.873387737441,43.2952511318169,1931.20557904748,1.87581363416382e-06
2012,"salmon_returning",NA,157.043257204772,17.7816473500227,277.455663758621,1.87581363416382e-06
2013,"salmon_returning",NA,168.486199979733,16.1380511037616,277.713340374861,1.87581363416382e-06
2014,"salmon_returning",NA,276.909755375523,16.0950526037666,648.399113300364,1.87581363416382e-06
2015,"salmon_returning",NA,237.568976715429,21.1643265856098,429.847496788219,1.87581363416382e-06
2016,"salmon_returning",NA,1163.47220441882,64.3401599217943,4011.95288967976,1.87581363416382e-06
2017,"salmon_returning",NA,406.854072752365,27.5556348418532,1200.41343379912,1.87581363416382e-06
2018,"salmon_returning",NA,226.514344381404,16.7444221543063,584.31455544224,1.87581363416382e-06
2019,"salmon_returning",NA,1246.99451505427,77.7853806939961,2919.12728052599,1.87581363416382e-06
2021,"salmon_returning",NA,291.250362060708,21.8301375796019,531.61098356542,1.87581363416382e-06
2022,"salmon_returning",NA,86.8735879846291,8.73112410718006,149.577055974359,1.87581363416382e-06
2023,"salmon_returning",NA,63.7237219018367,6.87150565151973,90.01914676032,1.87581363416382e-06
1982,"sandlance",NA,16.6990904343973,1.34130322119987,67.4963876635707,1.87581363416382e-06
1983,"sandlance",NA,6.64227122875864,0.70407934209114,19.065028214683,1.87581363416382e-06
1984,"sandlance",NA,10.912914069202,1.15676657780457,38.5260750723026,1.87581363416382e-06
1985,"sandlance",NA,6.30353853858405,0.668173748743749,10.0774176140156,1.87581363416382e-06
1986,"sandlance",NA,11.0767195896799,0.979052941895569,24.4479112867574,1.87581363416382e-06
1987,"sandlance",NA,14.193008067446,1.51297974361022,32.3839492298851,1.87581363416382e-06
1988,"sandlance",NA,17.8219930653372,1.88912748667454,41.4564966685206,1.87581363416382e-06
1989,"sandlance",NA,13.6771298599056,1.09857350673857,54.0964299046149,1.87581363416382e-06
1990,"sandlance",NA,14.8503568407623,1.94994738345448,34.8808375862069,1.87581363416382e-06
1991,"sandlance",NA,10.5342048340901,0.840721071638272,32.1755450395865,1.87581363416382e-06
1992,"sandlance",NA,19.7719334952904,2.31412977857438,42.4140214144737,1.87581363416382e-06
1993,"sandlance",NA,17.9668957899044,1.68275396749914,70.4108984220245,1.87581363416382e-06
1994,"sandlance",NA,35.6397002391618,2.83534231311046,99.3686559566991,1.87581363416382e-06
1995,"sandlance",NA,37.5598781251384,3.9813391185944,134.301420711902,1.87581363416382e-06
1996,"sandlance",NA,14.5956566079764,1.54713650617558,46.4293913793103,1.87581363416382e-06
1997,"sandlance",NA,38.623696623058,4.09410365384503,167.103949688543,1.87581363416382e-06
1998,"sandlance",NA,17.6077613814181,1.8664189735961,42.3421726585095,1.87581363416382e-06
1999,"sandlance",NA,2.98228924358063,0.238774235343668,6.73690133682295,1.87581363416382e-06
2000,"sandlance",NA,5.0052912492773,0.536623548886412,6.76779264912281,1.87581363416382e-06
2001,"sandlance",NA,1.79744158613951,0.236015642949701,3.6653074137931,1.87581363416382e-06
2002,"sandlance",NA,11.2496547014042,1.19246101342921,16.6344934371524,1.87581363416382e-06
2003,"sandlance",NA,1.09446908679112,0.115367171430148,3.3826298961181,1.87581363416382e-06
2004,"sandlance",NA,2.71552670341489,0.286241647659986,6.81333224712958,1.87581363416382e-06
2005,"sandlance",NA,2.40561233907392,0.25499439795355,8.4183348887653,1.87581363416382e-06
2006,"sandlance",NA,3.35203388239471,0.355314880904789,11.2180559899889,1.87581363416382e-06
2007,"sandlance",NA,2.78877800697738,0.221863265739993,6.95202855918815,1.87581363416382e-06
2008,"sandlance",NA,2.45862583121207,0.26209039423241,8.39544295415959,1.87581363416382e-06
2009,"sandlance",NA,1.87782765091034,0.199049332898228,3.99253146829811,1.87581363416382e-06
2010,"sandlance",NA,13.1113715074551,1.043084710829,28.5402464130838,1.87581363416382e-06
2011,"sandlance",NA,3.69195175851412,0.391346103711072,9.67904150166852,1.87581363416382e-06
2012,"sandlance",NA,5.10784887176954,0.406358637640504,12.0022949602618,1.87581363416382e-06
2013,"sandlance",NA,21.8057626640083,1.7347733324359,38.7669352850188,1.87581363416382e-06
2014,"sandlance",NA,7.92624623513953,0.84018042056563,18.8952777252503,1.87581363416382e-06
2015,"sandlance",NA,44.2227973307971,4.68760714185959,48.1050985150167,1.87581363416382e-06
2016,"sandlance",NA,9.17512393733557,0.670951512332224,19.078694406184,1.87581363416382e-06
2017,"sandlance",NA,1.73719342624506,0.184142134898075,4.38226950500556,1.87581363416382e-06
2018,"sandlance",NA,1.12568291215845,0.119322150044735,2.56688207452725,1.87581363416382e-06
2019,"sandlance",NA,1.18252566821488,0.125347470136087,1.46001017797553,1.87581363416382e-06
2021,"sandlance",NA,0.505772003735591,0.0664111176508347,0.510189310344828,1.87581363416382e-06
2022,"sandlance",NA,2.86190037290623,0.375785929166227,4.67226,1.87581363416382e-06
2023,"sandlance",NA,1.46806334922028,0.155614403788854,3.57745737349644,1.87581363416382e-06
1982,"shallow_demersals",NA,4816.10399704554,263.525485992416,50139.6787956152,1.87581363416382e-06
1983,"shallow_demersals",NA,6307.41810378452,335.70999193561,49114.165024994,1.87581363416382e-06
1984,"shallow_demersals",NA,5119.79251512888,271.730372772789,34113.3916782751,1.87581363416382e-06
1985,"shallow_demersals",NA,2903.75984177921,153.468476361352,18864.2509240775,1.87581363416382e-06
1986,"shallow_demersals",NA,3843.75468820763,204.293256752569,20121.9684647297,1.87581363416382e-06
1987,"shallow_demersals",NA,3910.27788678159,206.089740106997,32566.021728387,1.87581363416382e-06
1988,"shallow_demersals",NA,12207.5323318347,632.082064514521,68933.9292058576,1.87581363416382e-06
1989,"shallow_demersals",NA,5474.94852638244,283.482089057587,51770.0354755897,1.87581363416382e-06
1990,"shallow_demersals",NA,7461.53859891188,387.383782287173,80807.5579300223,1.87581363416382e-06
1991,"shallow_demersals",NA,14778.4158566033,766.225168396791,96851.7047872377,1.87581363416382e-06
1992,"shallow_demersals",NA,9532.30700611666,505.211260902671,72467.2391480393,1.87581363416382e-06
1993,"shallow_demersals",NA,9740.92450357011,503.019178386544,64622.2617397399,1.87581363416382e-06
1994,"shallow_demersals",NA,6755.60306550065,348.39362665242,64692.509327501,1.87581363416382e-06
1995,"shallow_demersals",NA,3605.83698275298,185.956843727856,37775.8049256098,1.87581363416382e-06
1996,"shallow_demersals",NA,5555.1470400266,286.866559623419,35003.8443815706,1.87581363416382e-06
1997,"shallow_demersals",NA,8837.81166955271,455.775336320528,54286.7698969244,1.87581363416382e-06
1998,"shallow_demersals",NA,3014.43566464918,155.664788365333,37164.1365637463,1.87581363416382e-06
1999,"shallow_demersals",NA,2239.76628949792,115.970702498488,29096.2136446148,1.87581363416382e-06
2000,"shallow_demersals",NA,2495.9107469626,129.406943947937,28379.8562464417,1.87581363416382e-06
2001,"shallow_demersals",NA,2391.11947762775,123.476878875259,31351.1179405365,1.87581363416382e-06
2002,"shallow_demersals",NA,7080.66421575798,365.643927836233,39771.4298897499,1.87581363416382e-06
2003,"shallow_demersals",NA,5200.90362857141,268.21612511265,38027.7829742768,1.87581363416382e-06
2004,"shallow_demersals",NA,3890.95545754228,200.928075838615,42394.0449217222,1.87581363416382e-06
2005,"shallow_demersals",NA,5528.3990260024,286.249651021032,51767.3085740923,1.87581363416382e-06
2006,"shallow_demersals",NA,4578.21383966972,236.10335120757,45873.3382472051,1.87581363416382e-06
2007,"shallow_demersals",NA,4371.46953526608,225.441327802325,43322.8836600638,1.87581363416382e-06
2008,"shallow_demersals",NA,35162.15189295,1815.76571597615,77123.1298451742,1.87581363416382e-06
2009,"shallow_demersals",NA,4132.30607054227,213.107413860074,34104.963157692,1.87581363416382e-06
2010,"shallow_demersals",NA,11465.5743181408,591.29184761448,58648.7194787558,1.87581363416382e-06
2011,"shallow_demersals",NA,4792.85658486273,247.172705594939,42359.5576153416,1.87581363416382e-06
2012,"shallow_demersals",NA,5067.1109181919,261.316292908651,46463.4954850048,1.87581363416382e-06
2013,"shallow_demersals",NA,4716.2147496301,243.220204734379,37042.4109361574,1.87581363416382e-06
2014,"shallow_demersals",NA,5439.71002206278,280.531624512122,43379.7184982465,1.87581363416382e-06
2015,"shallow_demersals",NA,9780.97073938866,504.415051482052,41986.8701062594,1.87581363416382e-06
2016,"shallow_demersals",NA,2678.9760717628,138.157641931754,34548.4112006945,1.87581363416382e-06
